zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,lotId,badgeInfo.type,badgeInfo.text,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,availabilityDate,lotAreaString,info2String,streetViewURL,streetViewMetadataURL,buildingName,flexFieldText,flexFieldType,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.providerListingID,style,isNewYorkState,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.listing_sub_type.is_FSBO,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction
32218528,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/b0f40f95c6356967f85a2854f01e3316-p_e.jpg,True,/homedetails/14438-158th-St-Jamaica-NY-11434/32218528_zpid/,FOR_SALE,Coming soon,"$600,000",$600K,"144-38 158th Street, Jamaica, NY 11434",3.0,2.0,,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,Listing by: ERA/Top Service Realty Inc,34825000.0,40.664845,-73.78001,32218528.0,144-38 158th Street,11434,Jamaica,NY,40.664845,-73.78001,600000.0,2.0,3.0,,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,600000.0,34825000.0,True,False,False,USD,USA,591000.0,2145.0,sqft,False,593800.0,3582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9 hours ago,timeOnInfo,,,,,,,,,True,True,,,
32357193,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b45d3568ef26d076cfd23d59414bdd81-p_e.jpg,True,/homedetails/124-Scranton-Ave-Staten-Island-NY-10312/32357193_zpid/,FOR_SALE,Multi-family home for sale,"$1,448,000",$1.45M,"124 Scranton Ave, Staten Island, NY 10312",4.0,4.0,3900.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Coldwell Banker Advantage,411318000.0,40.552612,-74.17293,32357193.0,124 Scranton Ave,10312,Staten Island,NY,40.552612,-74.17293,1448000.0,4.0,4.0,3900.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1448000.0,411318000.0,True,False,False,USD,USA,979000.0,5662.8,sqft,False,1460300.0,4906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Fully finished lower level,homeInsight,,,,,,,,,True,,,,
32282869,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4b3779e16f37f3161900ec73182a15c5-p_e.jpg,True,/homedetails/260-Willard-Ave-Staten-Island-NY-10314/32282869_zpid/,FOR_SALE,House for sale,"$1,199,000",$1.20M,"260 Willard Ave, Staten Island, NY 10314",6.0,3.0,2794.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Listing by: Tom Crimmins Realty, Ltd.",134739000.0,40.61718,-74.13463,32282869.0,260 Willard Ave,10314,Staten Island,NY,40.61718,-74.13463,1199000.0,3.0,6.0,2794.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1199000.0,134739000.0,True,False,False,USD,USA,950000.0,6098.4,sqft,False,1189700.0,3971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Designer fixtures,homeInsight,,,,,,,,,True,,,,
72519015,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/ff03459f206e152fa663deb3d8bec0ae-p_e.jpg,True,/homedetails/100-W-57th-St-APT-2G-Manhattan-NY-10019/72519015_zpid/,FOR_SALE,Foreclosure,"$164,900",$165K,"100 West 57th Street UNIT 2G, New York, NY 10019",1.0,1.0,,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,Listing by: Homes of NY Realty Inc,3660147000.0,40.764317,-73.9776,72519015.0,100 West 57th Street UNIT 2G,10019,Manhattan,NY,40.764317,-73.9776,164900.0,1.0,1.0,,CONDO,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,164900.0,3660147000.0,True,False,False,USD,USA,,,,False,171400.0,5059.0,Apt 2G,,,,,,,,,,,,,,,,,,,,,,,,,,42 days on Zillow,daysOnZillow,,,,,,True,,,True,,,,
32346190,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/07182d86bd02f964f85c7f1be7c50a2f-p_e.jpg,True,/homedetails/37-Adrienne-Pl-Staten-Island-NY-10308/32346190_zpid/,FOR_SALE,House for sale,"$988,000",$988K,"37 Adrienne Pl, Staten Island, NY 10308",3.0,3.0,2520.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Joanne Costa Realty,1096057000.0,40.55102,-74.14862,32346190.0,37 Adrienne Pl,10308,Staten Island,NY,40.55102,-74.14862,988000.0,3.0,3.0,2520.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,988000.0,1096057000.0,True,False,False,USD,USA,1112000.0,8276.4,sqft,False,956700.0,3405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,L shaped pool,homeInsight,,,,,,,,,True,,,,
79729975,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ab5ba47c533b313339161337a07aa754-p_e.jpg,True,/homedetails/15-Pershing-St-Staten-Island-NY-10305/79729975_zpid/,FOR_SALE,Multi-family home for sale,"$1,250,000",$1.25M,"15 Pershing St, Staten Island, NY 10305",3.0,4.0,2170.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Ashford Homes LLC,148289000.0,40.59586,-74.07138,79729975.0,15 Pershing St,10305,Staten Island,NY,40.59586,-74.07138,1250000.0,4.0,3.0,2170.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1250000.0,148289000.0,True,False,False,USD,USA,1110000.0,3920.4,sqft,False,1259500.0,3982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Generously sized bedrooms,homeInsight,,,,,,,,,True,,,,
30688892,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c62335cfd743bce7f0b2ed6d9cb1362e-p_e.jpg,True,/homedetails/1216-Tabor-Ct-Brooklyn-NY-11219/30688892_zpid/,FOR_SALE,Multi-family home for sale,"$1,150,000",$1.15M,"1216 Tabor Ct, Brooklyn, NY 11219",6.0,3.0,1480.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Remax Edge,131251000.0,40.62856,-74.00162,30688892.0,1216 Tabor Ct,11219,Brooklyn,NY,40.62856,-74.00162,1150000.0,3.0,6.0,1480.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1150000.0,131251000.0,True,False,False,USD,USA,1173000.0,,,False,1137800.0,3673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1 day on Zillow,daysOnZillow,,,,,,,,,True,,,,
2062958922,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/85f829a3b2acd7b8778afe261b8ee7e2-p_e.jpg,True,/homedetails/135-46-Grand-Central-Pkwy-1A-Jamaica-NY-11435/2062958922_zpid/,FOR_SALE,Coming soon,"$499,000",$499K,"135-46 Grand Central Parkway UNIT 1A, Briarwood, NY 11435",1.0,1.0,,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,Listing by: Winzone Realty Inc,58854000.0,40.716095,-73.82192,2062958922.0,135-46 Grand Central Parkway UNIT 1A,11435,Jamaica,NY,40.716095,-73.82192,499000.0,1.0,1.0,,CONDO,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,499000.0,58854000.0,True,False,False,USD,USA,,,,False,,2928.0,# 1A,,,,,,,,,,,,,,,,,,,,,,,,,,16 hours ago,timeOnInfo,,,,,,,,,True,True,,,
2085170009,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e3d4b82c861acfc597acc0b51330213b-p_e.jpg,True,/homedetails/2124-45th-Ave-APT-1-Long-Island-City-NY-11101/2085170009_zpid/,FOR_SALE,Multi-family home for sale,"$1,300,000",$1.30M,"2124 45th Ave APT 1, Long Island City, NY 11101",5.0,3.0,0.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Golden One Realty Group LLC,320266000.0,40.74698,-73.94679,2085170009.0,2124 45th Ave APT 1,11101,Long Island City,NY,40.74698,-73.94679,1300000.0,3.0,5.0,0.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1300000.0,320266000.0,True,False,False,USD,USA,,,,False,1288000.0,4618.0,Apt 1,,,,,,,,,,,,,,,,,,,,,,,,,,Exquisite brownstone,homeInsight,,,,,,,,,True,,,,
97514254,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d84d6e168e316e562a4331e3d3292702-p_e.jpg,True,/homedetails/415-Washington-St-APT-5A-New-York-NY-10013/97514254_zpid/,FOR_SALE,Condo for sale,"$6,995,000",$7.00M,"415 Washington St APT 5A, New York, NY 10013",3.0,3.0,2029.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: SERHANT.,510451000.0,40.723,-74.0102,97514254.0,415 Washington St APT 5A,10013,New York,NY,40.723,-74.0102,6995000.0,3.0,3.0,2029.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,6995000.0,510451000.0,True,False,False,USD,USA,756588.0,,,False,6677800.0,19394.0,Apt 5A,,,,,,,,,,,,,,,,,,,,,,,,,,Private terrace,homeInsight,,,,,,,,,True,,,,
32285167,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d3a48dc633e6731b5f34c6f5949a0d57-p_e.jpg,True,/homedetails/19-Pleasant-Ct-Staten-Island-NY-10304/32285167_zpid/,FOR_SALE,Multi-family home for sale,"$599,999",$600K,"19 Pleasant Ct, Staten Island, NY 10304",1.0,1.0,1488.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Re/Max Edge,147212000.0,40.619797,-74.08051,32285167.0,19 Pleasant Ct,10304,Staten Island,NY,40.619797,-74.08051,599999.0,1.0,1.0,1488.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,599999.0,147212000.0,True,False,False,USD,USA,515000.0,3484.8,sqft,False,594400.0,3537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Private yard,homeInsight,,,,,,,,,True,,,,
,,,https://photos.zillowstatic.com/fp/453b2435b1d58a1c2e1f7d8dbc2aae8d-p_e.jpg,True,/b/418-lisk-ave-staten-island-ny-97S3BC/,FOR_SALE,For Rent,"From $379,999",,"418A Lisk Ave, Staten Island, NY",,,,,,,,,False,,False,False,False,False,,False,,,,140731000.0,40.62228,-74.16474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,782.0,40.62228--74.16474,True,False,2.0,2008741828.0,UNIT_AVAILABILITY,Unit availability,,,,,,,,,,,,,,,,,,,,,,,
32083067,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f6ad913ca557236a826c4a6c36255ca0-p_e.jpg,True,/homedetails/4826-Bell-Blvd-Bayside-Hills-NY-11364/32083067_zpid/,FOR_SALE,House for sale,"$1,148,000",$1.15M,"48-26 Bell Boulevard, Bayside, NY 11364",3.0,1.0,,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,Listing by: Tru International Realty Corp,138916000.0,40.75485,-73.76718,32083067.0,48-26 Bell Boulevard,11364,Bayside Hills,NY,40.75485,-73.76718,1148000.0,1.0,3.0,,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1148000.0,138916000.0,True,False,False,USD,USA,941000.0,4371.0,sqft,False,1018800.0,3179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Detached single-family home,homeInsight,,,,,,,,,True,,,,
31507246,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a1c5f3bce04106cb5c4a5e11c537b449-p_e.jpg,True,/homedetails/123-E-35th-St-New-York-NY-10016/31507246_zpid/,FOR_SALE,Townhouse for sale,"$19,500,000",$19.5M,"123 E 35th St, New York, NY 10016",12.0,12.0,11638.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Modlin Group,1061868000.0,40.747486,-73.979645,31507246.0,123 E 35th St,10016,New York,NY,40.747486,-73.979645,19500000.0,12.0,12.0,11638.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,19500000.0,1061868000.0,True,False,False,USD,USA,24289000.0,,,False,18199800.0,4722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Top-of-the-line appliances,homeInsight,,,,,,,,,True,,,,
32117321,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f3abb049088f6e015d7baf8050ba7066-p_e.jpg,True,/homedetails/8461-127th-St-Jamaica-NY-11415/32117321_zpid/,FOR_SALE,House for sale,"$799,000",$799K,"8461 127th St, Jamaica, NY 11415",3.0,2.0,0.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Corcoran,480461000.0,40.705776,-73.824486,32117321.0,8461 127th St,11415,Jamaica,NY,40.705776,-73.824486,799000.0,2.0,3.0,0.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,799000.0,480461000.0,True,False,False,USD,USA,838000.0,,,False,806400.0,2940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Modern updates,homeInsight,,,,,,,,,True,,,,
79716959,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1c020273dd9f6c8ef0fe380ffc38276f-p_e.jpg,True,/homedetails/99-State-St-APT-2W-Brooklyn-NY-11201/79716959_zpid/,FOR_SALE,Condo for sale,"$1,350,000",$1.35M,"99 State St APT 2W, Brooklyn, NY 11201",2.0,1.0,0.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: SERHANT.,751652000.0,40.691437,-73.99562,79716959.0,99 State St APT 2W,11201,Brooklyn,NY,40.691437,-73.99562,1350000.0,1.0,2.0,0.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1350000.0,751652000.0,True,False,False,USD,USA,,,,False,1336800.0,4494.0,Apt 2W,,,,,,,,,,,,,,,,,,,,,,,,,,Corner residence,homeInsight,,,,,,,,,True,,,,
58579309,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/34a47e716e001e5c01b241ac366c444e-p_e.jpg,True,/homedetails/34-Delia-Ct-Staten-Island-NY-10307/58579309_zpid/,FOR_SALE,Multi-family home for sale,"$999,000",$999K,"34 Delia Ct, Staten Island, NY 10307",4.0,3.0,2376.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: SI Premiere Properties,4977981000.0,40.50769,-74.24048,58579309.0,34 Delia Ct,10307,Staten Island,NY,40.50769,-74.24048,999000.0,3.0,4.0,2376.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,999000.0,4977981000.0,True,False,False,USD,USA,1094000.0,5227.2,sqft,False,956400.0,3919.0,,,,,1726470000000.0,-100000.0,"$100,000 (Sep 16)",,,,,,,,,,,,,,,,,,,,"Price cut: $100,000 (Sep 16)",priceCut,,,,,,,,,True,,,,
32341698,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9f1e565dcc33dffb95dabd56eba88ae9-p_e.jpg,True,/homedetails/7-Elkhart-St-Staten-Island-NY-10308/32341698_zpid/,FOR_SALE,House for sale,"$555,000",$555K,"7 Elkhart St, Staten Island, NY 10308",2.0,2.0,1380.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: RE/MAX Edge,389432000.0,40.564857,-74.151306,32341698.0,7 Elkhart St,10308,Staten Island,NY,40.564857,-74.151306,555000.0,2.0,2.0,1380.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,555000.0,389432000.0,True,False,False,USD,USA,552000.0,1220.0,sqft,False,551200.0,2933.0,,True,Sat. 1-2:30pm,"[{'open_house_start': 1726948800000, 'open_house_end': 1726954200000}]",,,,,,,,,,,,,,,,,,,,,,,Open: Sat 1-2:30pm,openHouse,,,,,,,,,True,,,,
31726624,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ade6d22b99e36172df62623d07c7ca8a-p_e.jpg,True,/homedetails/138-Lewis-Ave-Syracuse-NY-13224/31726624_zpid/,FOR_SALE,House for sale,"$282,900",$283K,"138 Lewis Ave, Syracuse, NY 13224",3.0,2.0,1676.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/3b4187841ffeb2f7b39caff46c627732-zillow_web_48_23.jpg,Listing by: GRG Gloria Realty Group,396980000.0,40.692295,-73.93691,31726624.0,138 Lewis Ave,13224,Syracuse,NY,40.692295,-73.93691,282900.0,2.0,3.0,1676.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,282900.0,396980000.0,True,False,False,USD,USA,220100.0,0.25,acres,False,286200.0,2413.0,,True,Wed. 11:30am-1pm,"[{'open_house_start': 1726684200000, 'open_house_end': 1726689600000}]",,,,,,,,,,,,,,,,,,,,,,,Open: Wed 11:30am-1pm,openHouse,,,,,,,,,True,,,,
,,,https://photos.zillowstatic.com/fp/a1fc77206cbca38c4e1d617c53e7f13a-p_e.jpg,True,/b/111-w-57th-st-new-york-ny-5XnKwR/,FOR_SALE,For Rent,"From $15,750,000",,"111 W 57th St, New York, NY",,,,,,,,,False,,False,False,False,False,,False,,,,5563650000.0,40.7651,-73.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3873.0,40.7651--73.9775,True,False,8.0,1001819476.0,UNIT_AVAILABILITY,Unit availability,,,,,,,,,,,,,,,,,,,,,,,
2058995997,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a56951594e429d12c2eb9845703016d6-p_e.jpg,True,/homedetails/92-24-175th-St-Jamaica-NY-11433/2058995997_zpid/,FOR_SALE,Multi-family home for sale,"$599,000",$599K,"92-24 175th Street, Jamaica, NY 11433",5.0,2.0,,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,Listing by: Best American Homes Inc,204578000.0,40.70725,-73.78582,2058995997.0,92-24 175th Street,11433,Jamaica,NY,40.70725,-73.78582,599000.0,2.0,5.0,,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,599000.0,204578000.0,True,False,False,USD,USA,,2600.0,sqft,False,822100.0,3850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2 days on Zillow,daysOnZillow,,,,,,,,,True,,,,
32221269,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/460412e2495972ff9eaa1f93ea9a9294-p_e.jpg,True,/homedetails/235-Beach-19th-St-Far-Rockaway-NY-11691/32221269_zpid/,FOR_SALE,Multi-family home for sale,"$789,999",$790K,"235 Beach 19th Street, Far Rockaway, NY 11691",8.0,3.0,,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,Listing by: Budget Real Estate NYC Inc,37178000.0,40.59635,-73.75349,32221269.0,235 Beach 19th Street,11691,Far Rockaway,NY,40.59635,-73.75349,789999.0,3.0,8.0,,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,789999.0,37178000.0,True,False,False,USD,USA,606000.0,3232.0,sqft,False,687500.0,2608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10 hours ago,timeOnInfo,,,,,,,,,True,,,,
32043504,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0ad442bd2b3f8ae02e61a1c71546d211-p_e.jpg,True,/homedetails/3322-166th-St-Flushing-NY-11358/32043504_zpid/,FOR_SALE,House for sale,"$1,250,000",$1.25M,"33-22 166th Street, Flushing, NY 11358",3.0,3.0,2355.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,Listing by: Daniel Gale Sothebys Intl Rlty,623451000.0,40.76699,-73.7996,32043504.0,33-22 166th Street,11358,Flushing,NY,40.76699,-73.7996,1250000.0,3.0,3.0,2355.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1250000.0,623451000.0,True,False,False,USD,USA,1367000.0,5000.0,sqft,False,1255200.0,5978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7 days on Zillow,daysOnZillow,,,,,,,,,True,,,,
32275298,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dd9f6ad76245452c06c227659d69cf8a-p_e.jpg,True,/homedetails/225-Bement-Ave-Staten-Island-NY-10310/32275298_zpid/,FOR_SALE,House for sale,"$799,000",$799K,"225 Bement Ave, Staten Island, NY 10310",4.0,3.0,1344.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: DiTommaso Real Estate,1014392000.0,40.63687,-74.11234,32275298.0,225 Bement Ave,10310,Staten Island,NY,40.63687,-74.11234,799000.0,3.0,4.0,1344.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,799000.0,1014392000.0,True,False,False,USD,USA,649000.0,6000.0,sqft,False,781800.0,3089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Expansive backyard,homeInsight,,,,,,,,,True,,,,
245415035,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ad4ecdddef503cca71ad8ffa6b0e7930-p_e.jpg,True,/homedetails/9932-66th-Rd-APT-1Z-Rego-Park-NY-11374/245415035_zpid/,FOR_SALE,Condo for sale,"$680,000",$680K,"99-32 66th Road UNIT 1Z, Rego Park, NY 11374",3.0,3.0,1350.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/4e66a55bd37a412d002fb678e0dbded9-zillow_web_48_23.jpg,Listing by: P R O Links Realty Inc,573413000.0,40.72751,-73.853615,245415035.0,99-32 66th Road UNIT 1Z,11374,Rego Park,NY,40.72751,-73.853615,680000.0,3.0,3.0,1350.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,680000.0,573413000.0,True,False,False,USD,USA,28013000.0,,,False,,3807.0,Apt 1Z,True,Sat. 1-3pm,"[{'open_house_start': 1726948800000, 'open_house_end': 1726956000000}, {'open_house_start': 1727035200000, 'open_house_end': 1727042400000}]",,,,,,,,,,,,,,,,,,,,,,,Open: Sat 1-3pm,openHouse,,,,,,,,,True,,,,
31498214,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9ed0ed05a485ecfde2d346bb6e07687d-p_e.jpg,True,/homedetails/114-Waverly-Pl-New-York-NY-10011/31498214_zpid/,FOR_SALE,Townhouse for sale,"$22,850,000",$22.9M,"114 Waverly Pl, New York, NY 10011",5.0,7.0,6800.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: Douglas Elliman,661651000.0,40.73235,-73.99941,31498214.0,114 Waverly Pl,10011,New York,NY,40.73235,-73.99941,22850000.0,7.0,5.0,6800.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,22850000.0,661651000.0,True,False,False,USD,USA,1933000.0,,,False,21786300.0,112490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Living spaces,homeInsight,,,,,,,,,True,,,,
30746832,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e28c32af85f4ac19f690d01a0720f953-p_e.jpg,True,/homedetails/2346-E-18th-St-Brooklyn-NY-11229/30746832_zpid/,FOR_SALE,Multi-family home for sale,"$899,000",$899K,"2346 E 18th St, Brooklyn, NY 11229",4.0,2.0,1780.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: SERHANT.,1181859000.0,40.593487,-73.95277,30746832.0,2346 E 18th St,11229,Brooklyn,NY,40.593487,-73.95277,899000.0,2.0,4.0,1780.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,899000.0,1181859000.0,True,False,False,USD,USA,912000.0,,,False,870600.0,3622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Private back garden,homeInsight,,,,,,,,,True,,,,
439495767,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d0e55e9698763e7dd021a3a43c18381d-p_e.jpg,True,/homedetails/702-E-5th-St-APT-5W-New-York-NY-10009/439495767_zpid/,FOR_SALE,Condo for sale,"$799,000",$799K,"702 E 5th St APT 5W, New York, NY 10009",3.0,2.0,0.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Listing by: EXP Realty,2200063000.0,40.72268,-73.979546,439495767.0,702 E 5th St APT 5W,10009,New York,NY,40.72268,-73.979546,799000.0,2.0,3.0,0.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,799000.0,2200063000.0,True,False,False,USD,USA,,,,False,786500.0,,Apt 5W,,,,,,,,,,,,,,,,,,,,,,,,,,Incredible natural light,homeInsight,,,,,,,,,True,,,,
